building_id,datetime,kW,degF
1,2021-01-21 03:00:00-05:00,368.94145000000003,26.564
1,2021-01-21 04:00:00-05:00,368.94309999999996,26.564
1,2021-01-21 05:00:00-05:00,711.41472,27.032
1,2021-01-21 06:00:00-05:00,975.50235,26.060000000000002
1,2021-01-21 07:00:00-05:00,1052.90438,26.942
1,2021-01-21 08:00:00-05:00,997.20027,29.552
1,2021-01-21 09:00:00-05:00,873.8433100000001,31.568
1,2021-01-21 10:00:00-05:00,758.67044,33.062
1,2021-01-21 11:00:00-05:00,670.06413,35.924
1,2021-01-21 12:00:00-05:00,615.42833,37.85
1,2021-01-21 13:00:00-05:00,581.3231999999999,40.370000000000005
1,2021-01-21 14:00:00-05:00,552.77974,42.044
1,2021-01-21 15:00:00-05:00,544.4074,42.026
1,2021-01-21 16:00:00-05:00,522.36746,40.478
1,2021-01-21 17:00:00-05:00,429.66144,38.786
1,2021-01-21 18:00:00-05:00,388.04063,38.534
1,2021-01-21 19:00:00-05:00,385.9669,37.724000000000004
1,2021-01-21 20:00:00-05:00,328.01860999999997,36.968
1,2021-01-21 21:00:00-05:00,315.73555,36.608000000000004
1,2021-01-21 22:00:00-05:00,318.48854,36.716
1,2021-01-21 23:00:00-05:00,317.54883,36.824
1,2021-01-22 00:00:00-05:00,316.41275,37.112
1,2021-01-22 01:00:00-05:00,321.09732,36.842
1,2021-01-22 02:00:00-05:00,316.60523,36.572
1,2021-01-22 03:00:00-05:00,313.54215999999997,36.3875
1,2021-01-22 04:00:00-05:00,317.27946000000003,36.203
1,2021-01-22 05:00:00-05:00,600.76376,35.798
1,2021-01-22 06:00:00-05:00,816.18605,36.086
1,2021-01-22 07:00:00-05:00,955.33627,36.374
1,2021-01-22 08:00:00-05:00,852.97807,37.382
1,2021-01-22 09:00:00-05:00,763.81793,38.93
1,2021-01-22 10:00:00-05:00,663.65122,41.27
1,2021-01-22 11:00:00-05:00,633.13842,43.106
1,2021-01-22 12:00:00-05:00,715.80961,43.862
1,2021-01-22 13:00:00-05:00,623.72588,43.718
1,2021-01-22 14:00:00-05:00,635.2409200000001,42.944
1,2021-01-22 15:00:00-05:00,611.9918399999999,42.395
1,2021-01-22 16:00:00-05:00,570.89859,41.576
1,2021-01-22 17:00:00-05:00,523.82631,41.108
1,2021-01-22 18:00:00-05:00,511.47692,40.064
1,2021-01-22 19:00:00-05:00,464.58201,38.696
1,2021-01-22 20:00:00-05:00,338.89443,37.634
1,2021-01-22 21:00:00-05:00,323.28525,36.068
1,2021-01-22 22:00:00-05:00,321.50392999999997,34.844
1,2021-01-22 23:00:00-05:00,318.65412,34.142
1,2021-01-23 00:00:00-05:00,310.3319,34.286
1,2021-01-23 01:00:00-05:00,316.17274,34.016
1,2021-01-23 02:00:00-05:00,328.92171,32.846
1,2021-01-23 03:00:00-05:00,330.86071000000004,32.396
1,2021-01-23 04:00:00-05:00,315.55091,30.668
1,2021-01-23 05:00:00-05:00,351.78951,29.723
1,2021-01-23 06:00:00-05:00,442.5448,28.778
1,2021-01-23 07:00:00-05:00,444.65387,28.058
1,2021-01-23 08:00:00-05:00,459.97189000000003,28.22
1,2021-01-23 09:00:00-05:00,480.12854999999996,29.84
1,2021-01-23 10:00:00-05:00,491.44023,30.614
1,2021-01-23 11:00:00-05:00,490.09663,31.388
1,2021-01-23 12:00:00-05:00,484.85686,31.766
1,2021-01-23 13:00:00-05:00,452.72805999999997,31.046
1,2021-01-23 14:00:00-05:00,433.72633,31.262
1,2021-01-23 15:00:00-05:00,427.91368,30.722
1,2021-01-23 16:00:00-05:00,432.64315999999997,30.308
1,2021-01-23 17:00:00-05:00,365.98676,29.03
1,2021-01-23 18:00:00-05:00,337.52344,28.256
1,2021-01-23 19:00:00-05:00,355.54994,27.05
1,2021-01-23 20:00:00-05:00,356.4049,26.6
1,2021-01-23 21:00:00-05:00,354.00120000000004,25.214
1,2021-01-23 22:00:00-05:00,356.33501,24.674
1,2021-01-23 23:00:00-05:00,339.16727000000003,24.728
1,2021-01-24 00:00:00-05:00,331.16990000000004,24.997999999999998
1,2021-01-24 01:00:00-05:00,344.6461,24.566
1,2021-01-24 02:00:00-05:00,360.36692999999997,24.476
1,2021-01-24 03:00:00-05:00,352.03095,24.188
1,2021-01-24 04:00:00-05:00,360.65533,23.503999999999998
1,2021-01-24 05:00:00-05:00,375.61692,22.91
1,2021-01-24 06:00:00-05:00,492.30857000000003,22.514000000000003
1,2021-01-24 07:00:00-05:00,485.01415000000003,22.387999999999998
1,2021-01-24 08:00:00-05:00,475.38915000000003,23.576
1,2021-01-24 09:00:00-05:00,492.58687,24.764
1,2021-01-24 10:00:00-05:00,493.77224,26.42
1,2021-01-24 11:00:00-05:00,495.34165,27.932000000000002
1,2021-01-24 12:00:00-05:00,461.82340000000005,30.29
1,2021-01-24 13:00:00-05:00,445.42339000000004,32.918
1,2021-01-24 14:00:00-05:00,432.312,33.296
1,2021-01-24 15:00:00-05:00,430.48125,33.296
1,2021-01-24 16:00:00-05:00,439.26552000000004,32.576
1,2021-01-24 17:00:00-05:00,377.58077000000003,30.776
1,2021-01-24 18:00:00-05:00,362.30095,29.534
1,2021-01-24 19:00:00-05:00,347.98994,29.57
1,2021-01-24 20:00:00-05:00,343.46377,28.778
1,2021-01-24 21:00:00-05:00,338.33848,28.472
1,2021-01-24 22:00:00-05:00,331.08269,27.806
1,2021-01-24 23:00:00-05:00,333.70673999999997,26.816
1,2021-01-25 00:00:00-05:00,332.68235999999996,26.492
1,2021-01-25 01:00:00-05:00,329.19539000000003,26.132
1,2021-01-25 02:00:00-05:00,333.06202,25.7
1,2021-01-25 03:00:00-05:00,330.25791,25.484
1,2021-01-25 04:00:00-05:00,669.30053,25.124000000000002
1,2021-01-25 05:00:00-05:00,824.3151899999999,24.116
1,2021-01-25 06:00:00-05:00,876.03487,23.108
1,2021-01-25 07:00:00-05:00,1040.43171,24.269
1,2021-01-25 08:00:00-05:00,1025.44414,25.43
1,2021-01-25 09:00:00-05:00,918.40803,27.104
1,2021-01-25 10:00:00-05:00,882.11822,29.066
1,2021-01-25 11:00:00-05:00,887.72687,31.748
1,2021-01-25 12:00:00-05:00,871.08911,33.638
1,2021-01-25 13:00:00-05:00,798.10501,37.112
1,2021-01-25 14:00:00-05:00,745.02813,37.211
1,2021-01-25 15:00:00-05:00,773.37599,37.31
1,2021-01-25 16:00:00-05:00,748.6819499999999,37.364
1,2021-01-25 17:00:00-05:00,582.93351,34.7
1,2021-01-25 18:00:00-05:00,503.72128000000004,33.8
1,2021-01-25 19:00:00-05:00,519.86957,34.286
1,2021-01-25 20:00:00-05:00,334.11490000000003,34.106
1,2021-01-25 21:00:00-05:00,314.12235,33.152
1,2021-01-25 22:00:00-05:00,318.91034,33.17
1,2021-01-25 23:00:00-05:00,313.17321999999996,32.792
1,2021-01-26 00:00:00-05:00,326.36659999999995,32.702
1,2021-01-26 01:00:00-05:00,335.01570000000004,32.882
1,2021-01-26 02:00:00-05:00,332.41519,32.333
1,2021-01-26 03:00:00-05:00,323.21163,31.784
1,2021-01-26 04:00:00-05:00,319.12017,31.387999999999998
1,2021-01-26 05:00:00-05:00,665.3252,30.902
1,2021-01-26 06:00:00-05:00,929.84119,30.686
1,2021-01-26 07:00:00-05:00,1030.43772,31.775
1,2021-01-26 08:00:00-05:00,940.3708399999999,32.864
1,2021-01-26 09:00:00-05:00,882.55984,34.304
1,2021-01-26 10:00:00-05:00,836.5690400000001,35.096000000000004
1,2021-01-26 11:00:00-05:00,848.07474,34.412
1,2021-01-26 12:00:00-05:00,812.74073,33.386
1,2021-01-26 13:00:00-05:00,778.58027,32.09
1,2021-01-26 14:00:00-05:00,749.5150600000001,31.064
1,2021-01-26 15:00:00-05:00,759.50468,32.216
1,2021-01-26 16:00:00-05:00,706.28166,33.134
1,2021-01-26 17:00:00-05:00,573.83502,33.89
1,2021-01-26 18:00:00-05:00,498.14725,34.142
1,2021-01-26 19:00:00-05:00,489.88944,34.187
1,2021-01-26 20:00:00-05:00,335.61562,34.232
1,2021-01-26 21:00:00-05:00,319.5414,34.034
1,2021-01-26 22:00:00-05:00,318.29713,34.376
1,2021-01-26 23:00:00-05:00,324.39786,33.89
1,2021-01-27 00:00:00-05:00,324.91977,33.08
1,2021-01-27 01:00:00-05:00,328.54396,32.522
1,2021-01-27 02:00:00-05:00,316.40641999999997,32.9
1,2021-01-27 03:00:00-05:00,320.86947999999995,32.783
1,2021-01-27 04:00:00-05:00,318.72327,32.666
1,2021-01-27 05:00:00-05:00,600.28826,32.324
1,2021-01-27 06:00:00-05:00,846.9821,32.576
1,2021-01-27 07:00:00-05:00,956.15052,33.044
1,2021-01-27 08:00:00-05:00,848.03462,34.412
1,2021-01-27 09:00:00-05:00,829.3647900000001,36.32
1,2021-01-27 10:00:00-05:00,789.8548900000001,37.454
1,2021-01-27 11:00:00-05:00,720.00098,38.084
1,2021-01-27 12:00:00-05:00,725.47987,37.256
1,2021-01-27 13:00:00-05:00,709.7760999999999,37.525999999999996
1,2021-01-27 14:00:00-05:00,745.63592,37.382
1,2021-01-27 15:00:00-05:00,698.65922,37.112
1,2021-01-27 16:00:00-05:00,643.48292,36.05
1,2021-01-27 17:00:00-05:00,525.70821,34.358
1,2021-01-27 18:00:00-05:00,465.08734000000004,33.962
1,2021-01-27 19:00:00-05:00,462.28695,33.854
1,2021-01-27 20:00:00-05:00,333.04949,33.404
1,2021-01-27 21:00:00-05:00,320.16490000000005,32.54
1,2021-01-27 22:00:00-05:00,322.74991,31.892
1,2021-01-27 23:00:00-05:00,315.91488,30.848
1,2021-01-28 00:00:00-05:00,319.16515999999996,31.316
1,2021-01-28 01:00:00-05:00,329.83287,28.85
1,2021-01-28 02:00:00-05:00,333.48184999999995,29.264
1,2021-01-28 03:00:00-05:00,317.47571000000005,29.678
1,2021-01-28 04:00:00-05:00,319.99179,29.695999999999998
1,2021-01-28 05:00:00-05:00,607.6101600000001,28.858999999999998
1,2021-01-28 06:00:00-05:00,874.27247,28.364
1,2021-01-28 07:00:00-05:00,1015.4770699999999,28.436
1,2021-01-28 08:00:00-05:00,971.30803,28.508
1,2021-01-28 09:00:00-05:00,913.64003,29.219
1,2021-01-28 10:00:00-05:00,883.8052700000001,29.93
1,2021-01-28 11:00:00-05:00,823.9476099999999,31.424
1,2021-01-28 12:00:00-05:00,783.1117399999999,32.936
1,2021-01-28 13:00:00-05:00,742.47677,32.972
1,2021-01-28 14:00:00-05:00,697.63537,32.756
1,2021-01-28 15:00:00-05:00,707.40032,32.288
1,2021-01-28 16:00:00-05:00,657.6273299999999,30.866
1,2021-01-28 17:00:00-05:00,518.55534,29.3
1,2021-01-28 18:00:00-05:00,483.99447999999995,26.726
1,2021-01-28 19:00:00-05:00,507.64146,24.314
1,2021-01-28 20:00:00-05:00,372.96657,23.485999999999997
1,2021-01-28 21:00:00-05:00,359.47896000000003,22.009999999999998
1,2021-01-28 22:00:00-05:00,352.28759,21.253999999999998
1,2021-01-28 23:00:00-05:00,352.70903000000004,21.29
1,2021-01-29 00:00:00-05:00,342.06294,20.714
1,2021-01-29 01:00:00-05:00,354.19346,20.75
1,2021-01-29 02:00:00-05:00,515.31419,21.073999999999998
1,2021-01-29 03:00:00-05:00,533.87504,20.156
1,2021-01-29 04:00:00-05:00,529.3413,19.759999999999998
1,2021-01-29 05:00:00-05:00,843.89049,19.310000000000002
1,2021-01-29 06:00:00-05:00,992.19638,17.456
1,2021-01-29 07:00:00-05:00,1106.84314,16.682000000000002
1,2021-01-29 08:00:00-05:00,1044.74911,16.412
1,2021-01-29 09:00:00-05:00,959.5865500000001,17.33
1,2021-01-29 10:00:00-05:00,906.16593,19.346
1,2021-01-29 11:00:00-05:00,883.7133299999999,22.387999999999998
1,2021-01-29 12:00:00-05:00,876.90376,22.874
1,2021-01-29 13:00:00-05:00,850.91283,23.9
1,2021-01-29 14:00:00-05:00,803.8570100000001,25.484
1,2021-01-29 15:00:00-05:00,811.9475600000001,25.753999999999998
1,2021-01-29 16:00:00-05:00,759.50946,24.476
1,2021-01-29 17:00:00-05:00,604.22276,24.098
1,2021-01-29 18:00:00-05:00,561.36973,22.694
1,2021-01-29 19:00:00-05:00,571.35808,21.038
1,2021-01-29 20:00:00-05:00,403.25016999999997,20.192
1,2021-01-29 21:00:00-05:00,396.30477,19.508
1,2021-01-29 22:00:00-05:00,383.31321999999994,19.112000000000002
1,2021-01-29 23:00:00-05:00,386.72255,18.5
1,2021-01-30 00:00:00-05:00,365.37551,18.427999999999997
1,2021-01-30 01:00:00-05:00,373.331,17.87
1,2021-01-30 02:00:00-05:00,384.14146,17.258000000000003
1,2021-01-30 03:00:00-05:00,382.91144,17.168
1,2021-01-30 04:00:00-05:00,382.83052000000004,16.735999999999997
1,2021-01-30 05:00:00-05:00,430.51374,16.106
1,2021-01-30 06:00:00-05:00,539.37289,15.764
1,2021-01-30 07:00:00-05:00,563.85861,17.131999999999998
1,2021-01-30 08:00:00-05:00,569.69659,18.338
1,2021-01-30 09:00:00-05:00,573.91594,20.408
1,2021-01-30 10:00:00-05:00,526.74354,22.532
1,2021-01-30 11:00:00-05:00,518.23644,25.034
1,2021-01-30 12:00:00-05:00,524.08081,27.968
1,2021-01-30 13:00:00-05:00,541.61192,31.01
1,2021-01-30 14:00:00-05:00,516.3864,32.378
1,2021-01-30 15:00:00-05:00,477.00769,33.404
1,2021-01-30 16:00:00-05:00,474.97445,33.044
1,2021-01-30 17:00:00-05:00,400.61809000000005,31.028
1,2021-01-30 18:00:00-05:00,376.63162,30.164
1,2021-01-30 19:00:00-05:00,379.68046000000004,28.67
1,2021-01-30 20:00:00-05:00,378.48677000000004,28.238
1,2021-01-30 21:00:00-05:00,373.92538,27.086
1,2021-01-30 22:00:00-05:00,374.2067,26.276
1,2021-01-30 23:00:00-05:00,367.5208,25.16
1,2021-01-31 00:00:00-05:00,364.30369,24.817999999999998
1,2021-01-31 01:00:00-05:00,415.97790999999995,23.846
1,2021-01-31 02:00:00-05:00,443.20115999999996,22.729999999999997
1,2021-01-31 03:00:00-05:00,374.60042,22.189999999999998
1,2021-01-31 04:00:00-05:00,365.08556,21.542
1,2021-01-31 05:00:00-05:00,391.90873,19.742
1,2021-01-31 06:00:00-05:00,511.3639,20.228
1,2021-01-31 07:00:00-05:00,518.8919500000001,20.786
1,2021-01-31 08:00:00-05:00,512.80104,21.92
1,2021-01-31 09:00:00-05:00,516.05152,21.973999999999997
1,2021-01-31 10:00:00-05:00,511.75699,22.387999999999998
1,2021-01-31 11:00:00-05:00,523.5472,24.259999999999998
1,2021-01-31 12:00:00-05:00,538.71921,25.375999999999998
1,2021-01-31 13:00:00-05:00,527.8628299999999,25.538
1,2021-01-31 14:00:00-05:00,540.2115200000001,26.168
1,2021-01-31 15:00:00-05:00,540.90026,26.852
1,2021-01-31 16:00:00-05:00,526.32479,27.212
1,2021-01-31 17:00:00-05:00,423.03484000000003,25.484
1,2021-01-31 18:00:00-05:00,383.76058,24.566
1,2021-01-31 19:00:00-05:00,424.78944,23.288
1,2021-01-31 20:00:00-05:00,431.63682,23.468
1,2021-01-31 21:00:00-05:00,402.42186,22.945999999999998
1,2021-01-31 22:00:00-05:00,378.59646000000004,23.558
1,2021-01-31 23:00:00-05:00,384.37876,25.124000000000002
2,2021-01-01 00:00:00-05:00,129.39253,35.042
2,2021-01-01 01:00:00-05:00,128.3921,34.898
2,2021-01-01 02:00:00-05:00,130.3855,33.8
2,2021-01-01 03:00:00-05:00,131.09289,32.684
2,2021-01-01 04:00:00-05:00,131.30348999999998,32.198
2,2021-01-01 05:00:00-05:00,141.21185999999997,32.054
2,2021-01-01 06:00:00-05:00,149.5878,31.892
2,2021-01-01 07:00:00-05:00,146.68534,32.612
2,2021-01-01 08:00:00-05:00,148.00659,33.296
2,2021-01-01 09:00:00-05:00,149.38168,34.43
2,2021-01-01 10:00:00-05:00,145.57679000000002,35.204
2,2021-01-01 11:00:00-05:00,142.36263,35.653999999999996
2,2021-01-01 12:00:00-05:00,147.07057999999998,34.844
2,2021-01-01 13:00:00-05:00,145.67284,34.7
2,2021-01-01 14:00:00-05:00,147.32135,35.294
2,2021-01-01 15:00:00-05:00,149.03531,34.754
2,2021-01-01 16:00:00-05:00,148.67141,34.826
2,2021-01-01 17:00:00-05:00,151.6478,35.258
2,2021-01-01 18:00:00-05:00,142.58160999999998,35.564
2,2021-01-01 19:00:00-05:00,141.94337,35.384
2,2021-01-01 20:00:00-05:00,143.41593,35.618
2,2021-01-01 21:00:00-05:00,140.24668,35.852000000000004
2,2021-01-01 22:00:00-05:00,136.30276999999998,36.032000000000004
2,2021-01-01 23:00:00-05:00,136.06375,36.05
2,2021-01-02 00:00:00-05:00,133.61654000000001,36.086
2,2021-01-02 01:00:00-05:00,136.03017000000003,36.5
2,2021-01-02 02:00:00-05:00,137.49710000000002,36.769999999999996
2,2021-01-02 03:00:00-05:00,135.45744,37.364
2,2021-01-02 04:00:00-05:00,138.8717,37.814
2,2021-01-02 05:00:00-05:00,138.23422,37.616
2,2021-01-02 06:00:00-05:00,174.66166,38.03
2,2021-01-02 07:00:00-05:00,553.3808100000001,38.624
2,2021-01-02 08:00:00-05:00,704.9866,39.38
2,2021-01-02 09:00:00-05:00,596.26774,41.108
2,2021-01-02 10:00:00-05:00,560.9575699999999,45.302
2,2021-01-02 11:00:00-05:00,524.14674,49.676
2,2021-01-02 12:00:00-05:00,492.36220000000003,51.26
2,2021-01-02 13:00:00-05:00,174.47572,52.628
2,2021-01-02 14:00:00-05:00,145.19024,51.71
2,2021-01-02 15:00:00-05:00,146.4067,50.432
2,2021-01-02 16:00:00-05:00,144.08991,48.344
2,2021-01-02 17:00:00-05:00,145.52939999999998,46.472
2,2021-01-02 18:00:00-05:00,147.73104,44.618
2,2021-01-02 19:00:00-05:00,144.41285,43.448
2,2021-01-02 20:00:00-05:00,145.04147,42.007999999999996
2,2021-01-02 21:00:00-05:00,147.42163,40.730000000000004
2,2021-01-02 22:00:00-05:00,135.35833,39.686
2,2021-01-02 23:00:00-05:00,128.44205,39.164
2,2021-01-03 00:00:00-05:00,124.87685,38.426
2,2021-01-03 01:00:00-05:00,129.30574000000001,37.706
2,2021-01-03 02:00:00-05:00,126.46795,37.58
2,2021-01-03 03:00:00-05:00,128.4501,38.192
2,2021-01-03 04:00:00-05:00,128.46208000000001,37.994
2,2021-01-03 05:00:00-05:00,128.36944,37.742
2,2021-01-03 06:00:00-05:00,130.54826,36.914
2,2021-01-03 07:00:00-05:00,129.34286,37.022
2,2021-01-03 08:00:00-05:00,134.15553,36.806
2,2021-01-03 09:00:00-05:00,130.48421000000002,37.274
2,2021-01-03 10:00:00-05:00,131.38032,37.652
2,2021-01-03 11:00:00-05:00,130.45102,38.3
2,2021-01-03 12:00:00-05:00,128.44823,38.678
2,2021-01-03 13:00:00-05:00,130.40524,39.002
2,2021-01-03 14:00:00-05:00,129.38977,39.344
2,2021-01-03 15:00:00-05:00,131.91351999999998,38.912
2,2021-01-03 16:00:00-05:00,130.37858,38.84
2,2021-01-03 17:00:00-05:00,134.30585,38.084
2,2021-01-03 18:00:00-05:00,134.69742000000002,37.814
2,2021-01-03 19:00:00-05:00,133.52170999999998,37.562
2,2021-01-03 20:00:00-05:00,135.12404,36.769999999999996
2,2021-01-03 21:00:00-05:00,134.843,36.356
2,2021-01-03 22:00:00-05:00,136.65179,36.068
2,2021-01-03 23:00:00-05:00,133.02635,35.366
2,2021-01-04 00:00:00-05:00,139.77839,35.078
2,2021-01-04 01:00:00-05:00,140.23004,34.484
2,2021-01-04 02:00:00-05:00,143.33255,33.584
2,2021-01-04 03:00:00-05:00,140.44317,32.612
2,2021-01-04 04:00:00-05:00,166.99451000000002,32.216
2,2021-01-04 05:00:00-05:00,622.50524,31.838
2,2021-01-04 06:00:00-05:00,773.92647,31.046
2,2021-01-04 07:00:00-05:00,714.20465,31.208
2,2021-01-04 08:00:00-05:00,647.0170899999999,32.72
2,2021-01-04 09:00:00-05:00,584.33127,35.492
2,2021-01-04 10:00:00-05:00,566.4762099999999,38.804
2,2021-01-04 11:00:00-05:00,545.7420999999999,41.54
2,2021-01-04 12:00:00-05:00,538.82862,42.728
2,2021-01-04 13:00:00-05:00,538.83154,43.106
2,2021-01-04 14:00:00-05:00,537.4620500000001,43.79
2,2021-01-04 15:00:00-05:00,541.8067900000001,43.61
2,2021-01-04 16:00:00-05:00,538.6384499999999,42.314
2,2021-01-04 17:00:00-05:00,549.6430600000001,40.838
2,2021-01-04 18:00:00-05:00,242.54918,39.794
2,2021-01-04 19:00:00-05:00,176.44629,38.984
2,2021-01-04 20:00:00-05:00,163.14619,38.156
2,2021-01-04 21:00:00-05:00,150.86154000000002,37.58
2,2021-01-04 22:00:00-05:00,144.528,36.824
2,2021-01-04 23:00:00-05:00,131.55939999999998,35.726
2,2021-01-05 00:00:00-05:00,132.32667,35.942
2,2021-01-05 01:00:00-05:00,133.34068,35.744
2,2021-01-05 02:00:00-05:00,133.29184,35.492
2,2021-01-05 03:00:00-05:00,135.59820000000002,34.268
2,2021-01-05 04:00:00-05:00,152.57138,34.7
2,2021-01-05 05:00:00-05:00,594.50264,35.078
2,2021-01-05 06:00:00-05:00,691.87763,35.69
2,2021-01-05 07:00:00-05:00,620.45808,35.726
2,2021-01-05 08:00:00-05:00,597.0564899999999,35.888
2,2021-01-05 09:00:00-05:00,580.1684399999999,36.572
2,2021-01-05 10:00:00-05:00,560.63835,37.544
2,2021-01-05 11:00:00-05:00,543.21499,38.804
2,2021-01-05 12:00:00-05:00,534.23553,39.614000000000004
2,2021-01-05 13:00:00-05:00,535.08332,39.326
2,2021-01-05 14:00:00-05:00,535.71416,39.47
2,2021-01-05 15:00:00-05:00,532.6895999999999,40.064
2,2021-01-05 16:00:00-05:00,528.45361,39.56
2,2021-01-05 17:00:00-05:00,528.22687,38.192
2,2021-01-05 18:00:00-05:00,231.36223999999999,36.698
2,2021-01-05 19:00:00-05:00,173.97929000000002,35.816
2,2021-01-05 20:00:00-05:00,175.111,36.518
2,2021-01-05 21:00:00-05:00,153.38627,36.158
2,2021-01-05 22:00:00-05:00,149.62212,35.456
2,2021-01-05 23:00:00-05:00,134.41094,35.186
2,2021-01-06 00:00:00-05:00,133.99713,35.51
2,2021-01-06 01:00:00-05:00,133.63398,34.988
2,2021-01-06 02:00:00-05:00,136.13269,34.682
2,2021-01-06 03:00:00-05:00,136.79861,34.736
2,2021-01-06 04:00:00-05:00,158.28862,34.592
2,2021-01-06 05:00:00-05:00,578.4244399999999,33.602
2,2021-01-06 06:00:00-05:00,675.69254,33.062
2,2021-01-06 07:00:00-05:00,608.81493,33.152
2,2021-01-06 08:00:00-05:00,590.66675,34.646
2,2021-01-06 09:00:00-05:00,580.66746,37.256
2,2021-01-06 10:00:00-05:00,565.86153,39.074
2,2021-01-06 11:00:00-05:00,553.4086500000001,39.776
2,2021-01-06 12:00:00-05:00,530.88051,40.478
2,2021-01-06 13:00:00-05:00,528.97513,41.198
2,2021-01-06 14:00:00-05:00,525.95366,41.144
2,2021-01-06 15:00:00-05:00,528.6938299999999,41.054
2,2021-01-06 16:00:00-05:00,521.81066,40.334
2,2021-01-06 17:00:00-05:00,527.1088599999999,37.274
2,2021-01-06 18:00:00-05:00,245.77769,36.158
2,2021-01-06 19:00:00-05:00,173.27626,35.132
2,2021-01-06 20:00:00-05:00,167.57798,33.962
2,2021-01-06 21:00:00-05:00,155.33053,34.034
2,2021-01-06 22:00:00-05:00,145.65132,34.016
2,2021-01-06 23:00:00-05:00,133.4298,33.476
2,2021-01-07 00:00:00-05:00,131.35170000000002,33.242
2,2021-01-07 01:00:00-05:00,136.90341,33.422
2,2021-01-07 02:00:00-05:00,139.19939000000002,33.17
2,2021-01-07 03:00:00-05:00,138.39863,32.81
2,2021-01-07 04:00:00-05:00,159.73764000000003,32.144
2,2021-01-07 05:00:00-05:00,597.4162,31.334
2,2021-01-07 06:00:00-05:00,702.59169,30.92
2,2021-01-07 07:00:00-05:00,623.4810500000001,31.064
2,2021-01-07 08:00:00-05:00,573.56412,31.946
2,2021-01-07 09:00:00-05:00,503.96359,34.412
2,2021-01-07 10:00:00-05:00,468.00052,36.644
2,2021-01-07 11:00:00-05:00,451.00396,39.128
2,2021-01-07 12:00:00-05:00,432.16123,40.352000000000004
2,2021-01-07 13:00:00-05:00,417.17373,42.53
2,2021-01-07 14:00:00-05:00,412.86924,43.304
2,2021-01-07 15:00:00-05:00,408.56624,43.952
2,2021-01-07 16:00:00-05:00,421.07859,41.414
2,2021-01-07 17:00:00-05:00,466.66345,38.444
2,2021-01-07 18:00:00-05:00,224.05507,36.446
2,2021-01-07 19:00:00-05:00,172.79964,34.574
2,2021-01-07 20:00:00-05:00,165.23328,33.674
2,2021-01-07 21:00:00-05:00,150.37582,32.324
2,2021-01-07 22:00:00-05:00,140.96089,31.478
2,2021-01-07 23:00:00-05:00,130.97787,31.208
2,2021-01-08 00:00:00-05:00,132.27173000000002,30.398
2,2021-01-08 01:00:00-05:00,134.64512,30.236
2,2021-01-08 02:00:00-05:00,136.07589000000002,29.336
2,2021-01-08 03:00:00-05:00,136.66853,29.57
2,2021-01-08 04:00:00-05:00,157.80982,29.966
2,2021-01-08 05:00:00-05:00,565.46622,28.976
2,2021-01-08 06:00:00-05:00,671.8877,29.048000000000002
2,2021-01-08 07:00:00-05:00,612.54603,29.048000000000002
2,2021-01-08 08:00:00-05:00,602.8063199999999,30.506
2,2021-01-08 09:00:00-05:00,589.38569,31.604
2,2021-01-08 10:00:00-05:00,574.48913,32.396
2,2021-01-08 11:00:00-05:00,542.08727,33.8
2,2021-01-08 12:00:00-05:00,531.55265,35.168
2,2021-01-08 13:00:00-05:00,500.66996,36.446
2,2021-01-08 14:00:00-05:00,468.9697,37.922
2,2021-01-08 15:00:00-05:00,502.10733,38.552
2,2021-01-08 16:00:00-05:00,515.78007,37.256
2,2021-01-08 17:00:00-05:00,533.81678,34.304
2,2021-01-08 18:00:00-05:00,243.78286,33.152
2,2021-01-08 19:00:00-05:00,175.63549,32.54
2,2021-01-08 20:00:00-05:00,168.99579,31.928
2,2021-01-08 21:00:00-05:00,157.56177,31.604
2,2021-01-08 22:00:00-05:00,146.51358,31.496
2,2021-01-08 23:00:00-05:00,137.23467000000002,31.424
2,2021-01-09 00:00:00-05:00,141.58964,31.406
2,2021-01-09 01:00:00-05:00,140.7491,31.064
2,2021-01-09 02:00:00-05:00,141.87887,30.722
2,2021-01-09 03:00:00-05:00,143.15885999999998,30.11
2,2021-01-09 04:00:00-05:00,143.67516,29.048000000000002
2,2021-01-09 05:00:00-05:00,145.20047,28.634
2,2021-01-09 06:00:00-05:00,178.39437,28.562
2,2021-01-09 07:00:00-05:00,538.08763,28.724
2,2021-01-09 08:00:00-05:00,688.16016,29.768
2,2021-01-09 09:00:00-05:00,578.36648,31.91
2,2021-01-09 10:00:00-05:00,505.86852000000005,34.16
2,2021-01-09 11:00:00-05:00,482.73418,36.644
2,2021-01-09 12:00:00-05:00,459.84987,39.254
2,2021-01-09 13:00:00-05:00,190.09320000000002,42.062
2,2021-01-09 14:00:00-05:00,148.03685000000002,43.25
2,2021-01-09 15:00:00-05:00,148.76162,44.042
2,2021-01-09 16:00:00-05:00,146.39091,42.152
2,2021-01-09 17:00:00-05:00,147.08722,38.966
2,2021-01-09 18:00:00-05:00,148.64901999999998,37.22
2,2021-01-09 19:00:00-05:00,146.76387,36.374
2,2021-01-09 20:00:00-05:00,145.4304,35.546
2,2021-01-09 21:00:00-05:00,149.61385,35.33
2,2021-01-09 22:00:00-05:00,141.55532,34.844
2,2021-01-09 23:00:00-05:00,133.41291,34.25
2,2021-01-10 00:00:00-05:00,137.23576,34.07
